followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,views_per_like,views_per_comment,views_per_follower,views_per_hashtag
665,1994,4,0,19,59,7,0.0,303,4.75,,0.03,2.71
1331,1349,66,0,172,561,0,1.0,1523,2.61,,0.13,
542,65,7,0,172,804,30,1.0,47,24.57,,0.32,5.73
130,678,4,0,172,35,1,1.0,100,43.0,,1.32,172.0
41201,119,2526,90,172,538,1,1.0,225,0.07,1.91,0.0,172.0
251,504,26,6,172,196,4,1.0,82,6.62,28.67,0.69,43.0
1742,725,453,21,172,444,18,1.0,113,0.38,8.19,0.1,9.56
55992,13,679,10,172,814,30,1.0,1803,0.25,17.2,0.0,5.73
105,191,13,0,172,271,20,1.0,11,13.23,,1.64,8.6
1208,56,36,2,172,450,5,1.0,163,4.78,86.0,0.14,34.4
150,125,22,4,172,898,30,1.0,32,7.82,43.0,1.15,5.73
768,1223,79,3,172,602,31,1.0,83,2.18,57.33,0.22,5.55
716,287,135,8,172,230,17,1.0,18,1.27,21.5,0.24,10.12
309,11,25,2,172,245,6,1.0,13,6.88,86.0,0.56,28.67
1594,389,122,0,590,389,30,0.0,305,4.84,,0.37,19.67
580,1069,98,7,172,3,0,1.0,24,1.76,24.57,0.3,
552,194,87,1,172,196,7,1.0,85,1.98,172.0,0.31,24.57
399,937,52,1,172,97,4,1.0,75,3.31,172.0,0.43,43.0
316,84,69,0,172,8,0,1.0,27,2.49,,0.54,
105,68,6,2,33,185,12,0.0,16,5.5,16.5,0.31,2.75
101,55,6,0,172,50,4,1.0,9,28.67,,1.7,43.0
2028,5638,59,6,172,282,10,1.0,332,2.92,28.67,0.08,17.2
153,507,35,1,172,51,2,1.0,13,4.91,172.0,1.12,86.0
3269,1150,129,21,172,388,6,1.0,72,1.33,8.19,0.05,28.67
863,471,102,9,172,676,30,1.0,75,1.69,19.11,0.2,5.73
1127,667,22,1,172,339,29,1.0,112,7.82,172.0,0.15,5.93
544,1034,20,2,172,70,3,1.0,92,8.6,86.0,0.32,57.33
690,1218,37,0,172,269,11,1.0,156,4.65,,0.25,15.64
121,47,8,0,172,314,19,1.0,18,21.5,,1.42,9.05
703,66,27,0,172,666,23,1.0,86,6.37,,0.24,7.48
363,387,17,0,172,714,15,1.0,49,10.12,,0.47,11.47
591,363,45,0,172,1440,27,1.0,159,3.82,,0.29,6.37
202,436,38,0,172,37,4,1.0,8,4.53,,0.85,43.0
548,473,5,0,172,489,1,1.0,132,34.4,,0.31,172.0
686,408,51,0,298,909,15,0.0,15,5.84,,0.43,19.87
183,468,28,1,172,140,12,1.0,24,6.14,172.0,0.94,14.33
162,521,35,4,172,446,30,1.0,6,4.91,43.0,1.06,5.73
371,592,194,7,2598,0,0,0.0,32,13.39,371.14,7.0,
306,553,14,0,172,189,12,1.0,138,12.29,,0.56,14.33
1133,1795,20,0,172,278,20,1.0,136,8.6,,0.15,8.6
134,425,24,0,172,71,8,1.0,8,7.17,,1.28,21.5
176,99,13,0,172,25,0,1.0,46,13.23,,0.98,
225,412,26,1,172,24,0,1.0,9,6.62,172.0,0.76,
146,198,18,4,172,239,15,1.0,12,9.56,43.0,1.18,11.47
13400,28,3,1,172,480,1,1.0,152,57.33,172.0,0.01,172.0
204,471,30,6,172,1206,26,1.0,91,5.73,28.67,0.84,6.62
296,64,8,0,172,239,17,1.0,163,21.5,,0.58,10.12
197,58,11,1,172,1003,42,1.0,52,15.64,172.0,0.87,4.1
489,1750,54,2,172,447,21,1.0,35,3.19,86.0,0.35,8.19
606,153,19,0,149,471,29,0.0,45,7.84,,0.25,5.14
4625,575,205,8,1237,262,22,0.0,494,6.03,154.62,0.27,56.23
255,418,5,1,172,84,3,1.0,66,34.4,172.0,0.67,57.33
202,1495,21,2,172,422,30,1.0,53,8.19,86.0,0.85,5.73
9351,472,15,1,98,357,2,0.0,85,6.53,98.0,0.01,49.0
339,666,52,3,172,129,12,1.0,16,3.31,57.33,0.51,14.33
5280,351,1105,39,172,737,25,1.0,33,0.16,4.41,0.03,6.88
180,218,14,0,172,575,27,1.0,88,12.29,,0.96,6.37
748,5065,43,0,172,827,30,1.0,28,4.0,,0.23,5.73
511,373,17,0,172,461,29,1.0,46,10.12,,0.34,5.93
244,250,67,0,172,32,0,1.0,41,2.57,,0.7,
1032,183,50,0,172,498,22,1.0,399,3.44,,0.17,7.82
791,3838,14,0,172,542,33,1.0,87,12.29,,0.22,5.21
566,340,55,4,172,402,30,1.0,10,3.13,43.0,0.3,5.73
102,138,32,3,172,358,29,1.0,36,5.38,57.33,1.69,5.93
332,275,55,3,172,437,31,1.0,4,3.13,57.33,0.52,5.55
2301,109,137,9,172,816,30,1.0,64,1.26,19.11,0.07,5.73
225,412,21,2,172,655,8,1.0,9,8.19,86.0,0.76,21.5
2787,77,100,8,172,1392,25,1.0,68,1.72,21.5,0.06,6.88
164937,1286,247,5,172,988,24,1.0,5798,0.7,34.4,0.0,7.17
1074,4230,23,0,172,556,29,1.0,108,7.48,,0.16,5.93
139,72,4,0,172,449,29,1.0,23,43.0,,1.24,5.93
169,239,10,2,172,168,2,1.0,43,17.2,86.0,1.02,86.0
703,1321,112,19,172,399,28,1.0,483,1.54,9.05,0.24,6.14
3269,1150,197,11,172,661,20,1.0,72,0.87,15.64,0.05,8.6
6061,26,11,0,71,527,23,0.0,80,6.45,,0.01,3.09
373,117,19,1,172,302,29,1.0,43,9.05,172.0,0.46,5.93
249,745,8,0,172,402,31,1.0,70,21.5,,0.69,5.55
1013,4180,50,0,172,165,10,1.0,29,3.44,,0.17,17.2
528,94,27,1,172,390,15,1.0,17,6.37,172.0,0.33,11.47
636,31,18,0,172,320,8,1.0,108,9.56,,0.27,21.5
1555,146,179,27,172,485,27,1.0,36,0.96,6.37,0.11,6.37
32001,155,1042,51,172,349,30,1.0,160,0.17,3.37,0.01,5.73
146,1098,23,11,172,167,0,1.0,36,7.48,15.64,1.18,
242,132,23,2,172,152,6,1.0,58,7.48,86.0,0.71,28.67
285,801,32,1,172,343,14,1.0,10,5.38,172.0,0.6,12.29
264,128,31,7,172,146,0,1.0,31,5.55,24.57,0.65,
205,658,3,0,172,542,27,1.0,165,57.33,,0.84,6.37
880,354,20,0,76,261,25,0.0,57,3.8,,0.09,3.04
309,11,31,0,172,411,6,1.0,13,5.55,,0.56,28.67
831,305,15,4,172,158,9,1.0,18,11.47,43.0,0.21,19.11
252,65,15,0,172,482,24,1.0,69,11.47,,0.68,7.17
129,19,13,0,172,595,31,1.0,13,13.23,,1.33,5.55
107,389,20,22,172,455,30,1.0,8,8.6,7.82,1.61,5.73
131,254,2,0,172,209,8,1.0,8,86.0,,1.31,21.5
392,307,21,3,172,596,28,1.0,14,8.19,57.33,0.44,6.14
114,254,3,0,224,386,30,0.0,149,74.67,,1.96,7.47
2146,551,17,1,172,293,21,1.0,30,10.12,172.0,0.08,8.19
47766,1,4147,65,172,325,7,1.0,170,0.04,2.65,0.0,24.57
1391,4007,66,0,172,82,6,1.0,34,2.61,,0.12,28.67
1982,1378,15,0,172,1100,8,1.0,214,11.47,,0.09,21.5
996,4042,172,11,172,67,4,1.0,13,1.0,15.64,0.17,43.0
203,628,13,1,172,223,2,1.0,31,13.23,172.0,0.85,86.0
348,281,45,0,172,362,12,1.0,21,3.82,,0.49,14.33
128869,9,967,8,172,453,20,1.0,442,0.18,21.5,0.0,8.6
376,506,17,1,214,101,8,0.0,104,12.59,214.0,0.57,26.75
181,455,32,7,172,351,4,1.0,38,5.38,24.57,0.95,43.0
251,373,71,7,172,226,4,1.0,52,2.42,24.57,0.69,43.0
1093,316,64,12,172,1172,17,1.0,19,2.69,14.33,0.16,10.12
1345,169,12,3,37,494,30,0.0,79,3.08,12.33,0.03,1.23
7275,216,331,14,172,0,0,1.0,537,0.52,12.29,0.02,
737,67,30,1,172,461,21,1.0,38,5.73,172.0,0.23,8.19
708,327,8,0,172,1407,3,1.0,178,21.5,,0.24,57.33
135,557,35,0,172,12,1,1.0,43,4.91,,1.27,172.0
2017,1,10,0,172,363,5,1.0,184,17.2,,0.09,34.4
324,1964,6,1,172,352,28,1.0,626,28.67,172.0,0.53,6.14
121,110,19,0,172,32,0,1.0,52,9.05,,1.42,
1139,4,30,0,172,277,14,1.0,65,5.73,,0.15,12.29
1494,980,0,0,172,410,8,1.0,366,,,0.12,21.5
3269,1150,73,9,172,315,5,1.0,72,2.36,19.11,0.05,34.4
10201,7245,176,2,172,418,24,1.0,363,0.98,86.0,0.02,7.17
1263,1410,103,3,172,346,12,1.0,44,1.67,57.33,0.14,14.33
629,2009,61,1,501,103,5,0.0,45,8.21,501.0,0.8,100.2
104322,1,1242,3,172,347,27,1.0,3041,0.14,57.33,0.0,6.37
164937,1286,149,0,172,950,27,1.0,5798,1.15,,0.0,6.37
363,1291,20,2,172,23,3,1.0,2176,8.6,86.0,0.47,57.33
339,43,13,0,172,343,22,1.0,288,13.23,,0.51,7.82
1352,945,19,0,172,238,15,1.0,1611,9.05,,0.13,11.47
680,1273,44,0,172,507,22,1.0,17,3.91,,0.25,7.82
192,251,36,0,172,81,2,1.0,32,4.78,,0.9,86.0
1674,925,18,0,172,167,8,1.0,571,9.56,,0.1,21.5
1652,459,178,5,172,322,9,1.0,6,0.97,34.4,0.1,19.11
1074,4230,56,2,172,30,0,1.0,108,3.07,86.0,0.16,
1935,766,349,3,172,478,30,1.0,89,0.49,57.33,0.09,5.73
252,65,5,0,172,164,7,1.0,69,34.4,,0.68,24.57
598,918,7,0,172,97,7,1.0,33,24.57,,0.29,24.57
24185,356,761,15,172,665,24,1.0,224,0.23,11.47,0.01,7.17
807,116,24,2,172,78,0,1.0,373,7.17,86.0,0.21,
1625,72,23,0,172,783,26,1.0,163,7.48,,0.11,6.62
572,485,58,8,172,550,25,1.0,25,2.97,21.5,0.3,6.88
11415,102,285,18,2363,572,30,0.0,171,8.29,131.28,0.21,78.77
494,1311,83,6,172,568,30,1.0,74,2.07,28.67,0.35,5.73
268,1774,101,4,172,375,31,1.0,53,1.7,43.0,0.64,5.55
341,2249,13,0,172,207,9,1.0,16,13.23,,0.5,19.11
1498,996,17,0,172,45,3,1.0,106,10.12,,0.11,57.33
584,3784,131,18,172,838,14,1.0,1,1.31,9.56,0.29,12.29
3417,6938,389,1,172,431,14,1.0,154,0.44,172.0,0.05,12.29
835,2601,150,1,172,142,10,1.0,204,1.15,172.0,0.21,17.2
1523,546,28,5,101,227,18,0.0,90,3.61,20.2,0.07,5.61
126,264,15,1,172,0,0,1.0,99,11.47,172.0,1.37,
374,269,48,2,172,331,29,1.0,31,3.58,86.0,0.46,5.93
159,427,16,0,172,120,3,1.0,24,10.75,,1.08,57.33
113,129,42,3,172,488,16,1.0,11,4.1,57.33,1.52,10.75
509,1280,6,0,172,369,12,1.0,209,28.67,,0.34,14.33
724,1015,73,0,172,1543,28,1.0,23,2.36,,0.24,6.14
559,816,46,1,95,650,20,0.0,22,2.07,95.0,0.17,4.75
188,443,9,1,172,138,18,1.0,17,19.11,172.0,0.91,9.56
9351,472,14,0,199,39,4,0.0,85,14.21,,0.02,49.75
141,144,19,2,172,648,30,1.0,13,9.05,86.0,1.22,5.73
749,910,22,4,172,44,0,1.0,91,7.82,43.0,0.23,
528,408,65,5,172,344,1,1.0,96,2.65,34.4,0.33,172.0
1654,229,22,0,172,1247,17,1.0,144,7.82,,0.1,10.12
78790,1070,1459,52,172,340,28,1.0,18,0.12,3.31,0.0,6.14
5251,440,158,2,172,1162,27,1.0,120,1.09,86.0,0.03,6.37
284,445,24,0,992,123,9,0.0,147,41.33,,3.49,110.22
384,682,59,0,172,106,5,1.0,99,2.92,,0.45,34.4
242,132,7,0,172,193,11,1.0,58,24.57,,0.71,15.64
121,324,42,2,172,408,27,1.0,57,4.1,86.0,1.42,6.37
869,659,5,0,172,864,28,1.0,564,34.4,,0.2,6.14
1928,400,55,0,172,331,10,1.0,142,3.13,,0.09,17.2
9203,6284,27,4,172,409,30,1.0,90,6.37,43.0,0.02,5.73
463,1306,26,2,172,0,0,1.0,65,6.62,86.0,0.37,
860,1184,18,1,87,109,6,0.0,562,4.83,87.0,0.1,14.5
16224,134,124,7,2103,753,10,0.0,253,16.96,300.43,0.13,210.3
11281,718,22,0,172,0,0,1.0,351,7.82,,0.02,
302,1,61,5,172,547,25,1.0,31,2.82,34.4,0.57,6.88
322,382,31,1,172,0,0,1.0,23,5.55,172.0,0.53,
1133,1795,19,0,172,640,19,1.0,136,9.05,,0.15,9.05
879,236,54,0,172,0,0,1.0,141,3.19,,0.2,
528,1195,32,7,172,343,14,1.0,86,5.38,24.57,0.33,12.29
528,1846,25,1,172,69,4,1.0,363,6.88,172.0,0.33,43.0
6061,26,18,1,122,304,15,0.0,80,6.78,122.0,0.02,8.13
1262,5985,21,0,172,0,0,1.0,177,8.19,,0.14,
110,67,19,1,172,497,7,1.0,74,9.05,172.0,1.56,24.57
425,6370,88,7,355,354,12,0.0,15,4.03,50.71,0.84,29.58
528,18,32,0,172,255,10,1.0,46,5.38,,0.33,17.2
128869,9,717,2,172,1308,21,1.0,442,0.24,86.0,0.0,8.19
1518,6904,11,0,172,462,28,1.0,184,15.64,,0.11,6.14
584,1805,102,4,172,435,29,1.0,23,1.69,43.0,0.29,5.93
1071,219,68,8,172,315,13,1.0,19,2.53,21.5,0.16,13.23
346,394,37,3,172,247,15,1.0,23,4.65,57.33,0.5,11.47
109,625,22,0,172,270,16,1.0,11,7.82,,1.58,10.75
328,842,39,2,172,568,30,1.0,51,4.41,86.0,0.52,5.73
6693,399,359,6,5732,597,12,0.0,212,15.97,955.33,0.86,477.67
695,4366,17,0,172,192,12,1.0,23,10.12,,0.25,14.33
170,51,5,0,172,262,8,1.0,37,34.4,,1.01,21.5
830,6082,58,4,172,266,24,1.0,53,2.97,43.0,0.21,7.17
1436,31,43,1,172,104,5,1.0,95,4.0,172.0,0.12,34.4
877,136,367,0,9,0,0,0.0,30,0.02,,0.01,
151,73,23,3,172,845,23,1.0,125,7.48,57.33,1.14,7.48
1575,390,15,0,172,1277,13,1.0,272,11.47,,0.11,13.23
115,251,1,0,172,123,17,1.0,20,172.0,,1.5,10.12
849,152,44,0,172,1518,29,1.0,24,3.91,,0.2,5.93
528,275,42,1,172,343,14,0.0,64,4.1,172.0,0.33,12.29
10954,7358,537,3,172,1806,5,1.0,277,0.32,57.33,0.02,34.4
1500,6583,13,0,172,6,1,1.0,24,13.23,,0.11,172.0
103,33,11,2,172,560,32,1.0,22,15.64,86.0,1.67,5.38
522,624,3,0,172,1476,4,1.0,85,57.33,,0.33,43.0
242,132,10,0,172,200,5,1.0,58,17.2,,0.71,34.4
901,160,17,0,172,1456,7,1.0,45,10.12,,0.19,24.57
2559,442,236,30,172,1784,30,1.0,51,0.73,5.73,0.07,5.73
811,2233,8,0,172,106,6,1.0,216,21.5,,0.21,28.67
956,1179,114,8,172,12,0,1.0,16,1.51,21.5,0.18,
625,855,16,0,172,290,22,1.0,90,10.75,,0.28,7.82
177,190,23,0,172,390,29,1.0,54,7.48,,0.97,5.93
808,335,46,2,172,1136,14,1.0,12,3.74,86.0,0.21,12.29
257,170,30,1,172,546,25,1.0,42,5.73,172.0,0.67,6.88
2708,4,46,0,172,639,31,1.0,228,3.74,,0.06,5.55
195,71,31,1,172,327,13,1.0,23,5.55,172.0,0.88,13.23
1821,196,32,0,172,408,30,1.0,857,5.38,,0.09,5.73
266,107,158,3,6171,0,0,0.0,207,39.06,2057.0,23.2,
1004,172,103,44,172,2086,29,1.0,30,1.67,3.91,0.17,5.93
649,286,53,9,172,987,19,1.0,29,3.25,19.11,0.27,9.05
169,875,5,1,172,499,30,0.0,169,34.4,172.0,1.02,5.73
1168,571,97,2,172,221,11,1.0,58,1.77,86.0,0.15,15.64
443,1197,3,0,172,148,8,1.0,218,57.33,,0.39,21.5
475,889,175,31,172,261,17,1.0,73,0.98,5.55,0.36,10.12
528,174,67,1,621,1439,14,0.0,22,9.27,621.0,1.18,44.36
344,81,12,2,172,186,17,1.0,33,14.33,86.0,0.5,10.12
651,65,43,0,172,216,14,1.0,32,4.0,,0.26,12.29
274,384,6,2,172,375,30,1.0,57,28.67,86.0,0.63,5.73
415,280,12,0,172,458,14,1.0,169,14.33,,0.41,12.29
11283,200,296,18,172,515,24,1.0,465,0.58,9.56,0.02,7.17
171,398,38,2,172,1764,18,1.0,19,4.53,86.0,1.01,9.56
1022,547,69,0,172,502,29,1.0,89,2.49,,0.17,5.93
562,816,15,0,172,459,29,1.0,18,11.47,,0.31,5.93
364,814,57,14,243,1574,22,0.0,33,4.26,17.36,0.67,11.05
9926,233,200,4,172,84,6,1.0,56,0.86,43.0,0.02,28.67
287,790,30,1,172,177,0,1.0,57,5.73,172.0,0.6,
297,466,55,5,172,499,28,1.0,11,3.13,34.4,0.58,6.14
684,1397,61,1,172,163,0,1.0,43,2.82,172.0,0.25,
967,35,59,3,172,621,21,1.0,51,2.92,57.33,0.18,8.19
347,485,12,0,172,130,0,1.0,9,14.33,,0.5,
146,264,22,0,172,322,26,1.0,104,7.82,,1.18,6.62
198,353,41,4,172,200,20,1.0,254,4.2,43.0,0.87,8.6
425,2537,60,2,172,49,0,1.0,21,2.87,86.0,0.4,
252,163,15,0,172,130,10,1.0,59,11.47,,0.68,17.2
482,235,55,7,172,55,5,1.0,25,3.13,24.57,0.36,34.4
215,1024,17,0,172,103,2,1.0,93,10.12,,0.8,86.0
335,903,30,0,87,358,24,0.0,69,2.9,,0.26,3.62
155,136,8,0,172,39,2,1.0,44,21.5,,1.11,86.0
807,683,68,5,172,242,5,1.0,18,2.53,34.4,0.21,34.4
1006,702,36,0,281,297,20,0.0,12,7.81,,0.28,14.05
266,749,10,0,172,0,0,1.0,13,17.2,,0.65,
655,1141,103,0,172,394,5,1.0,101,1.67,,0.26,34.4
1133,1795,18,0,172,227,11,1.0,136,9.56,,0.15,15.64
323,860,24,7,172,111,0,1.0,303,7.17,24.57,0.53,
113,156,5,17,172,469,30,1.0,69,34.4,10.12,1.52,5.73
2945,31,13,2,172,240,12,1.0,352,13.23,86.0,0.06,14.33
511,1227,43,0,172,141,10,1.0,192,4.0,,0.34,17.2
1552,521,50,0,172,533,29,1.0,273,3.44,,0.11,5.93
409,330,12,1,172,511,7,1.0,32,14.33,172.0,0.42,24.57
287,104,10,0,172,378,26,1.0,148,17.2,,0.6,6.62
11281,718,57,3,172,23,0,1.0,351,3.02,57.33,0.02,
106,163,7,0,172,100,0,1.0,26,24.57,,1.62,
10766,5,1,0,172,498,3,1.0,2188,172.0,,0.02,57.33
497,417,10,3,172,0,0,0.0,160,17.2,57.33,0.35,
762,1415,61,0,180,353,18,0.0,64,2.95,,0.24,10.0
6693,399,197,2,172,553,25,1.0,212,0.87,86.0,0.03,6.88
388,936,9,0,172,46,0,1.0,23,19.11,,0.44,
869,296,47,3,172,317,30,1.0,44,3.66,57.33,0.2,5.73
283,520,25,2,172,170,16,1.0,84,6.88,86.0,0.61,10.75
1645,5,21,2,172,638,23,1.0,59,8.19,86.0,0.1,7.48
439,417,4,0,10,257,18,0.0,414,2.5,,0.02,0.56
957,446,11,0,172,879,30,1.0,20,15.64,,0.18,5.73
3892,6802,117,20,172,285,19,1.0,38,1.47,8.6,0.04,9.05
1529,687,8,1,172,647,19,1.0,149,21.5,172.0,0.11,9.05
2965,137,75,2,172,1029,29,1.0,172,2.29,86.0,0.06,5.93
115,269,24,0,172,364,21,1.0,20,7.17,,1.5,8.19
110,298,4,3,172,107,4,1.0,59,43.0,57.33,1.56,43.0
384,1018,52,4,172,811,29,1.0,3,3.31,43.0,0.45,5.93
9350,137,1822,97,172,757,29,1.0,76,0.09,1.77,0.02,5.93
1137,218,64,30,172,475,28,1.0,91,2.69,5.73,0.15,6.14
158,157,12,0,172,123,6,1.0,26,14.33,,1.09,28.67
629,4,35,1,172,326,8,1.0,21,4.91,172.0,0.27,21.5
340,53,18,0,172,110,7,1.0,69,9.56,,0.51,24.57
1513,1314,95,7,91,675,30,0.0,29,0.96,13.0,0.06,3.03
1215,807,31,5,569,1188,30,0.0,162,18.35,113.8,0.47,18.97
743,757,26,2,172,1322,20,1.0,67,6.62,86.0,0.23,8.6
1197,537,81,15,172,529,17,1.0,42,2.12,11.47,0.14,10.12
1062,1221,52,0,172,601,34,1.0,41,3.31,,0.16,5.06
860,3103,9,0,172,699,4,1.0,136,19.11,,0.2,43.0
1074,4230,119,4,172,214,9,1.0,108,1.45,43.0,0.16,19.11
142,591,4,0,172,479,27,1.0,76,43.0,,1.21,6.37
325,214,7,1,172,347,31,1.0,103,24.57,172.0,0.53,5.55
1742,725,441,9,172,346,15,1.0,113,0.39,19.11,0.1,11.47
1513,1314,14,0,18,934,30,0.0,29,1.29,,0.01,0.6
470,449,23,0,172,591,25,1.0,53,7.48,,0.37,6.88
936,201,98,7,172,93,0,1.0,12,1.76,24.57,0.18,
528,874,32,0,172,0,0,0.0,1047,5.38,,0.33,
108,164,28,4,172,74,3,1.0,28,6.14,43.0,1.59,57.33
593,1346,44,1,172,558,30,1.0,50,3.91,172.0,0.29,5.73
