followers,following,likes,comments,video_view_count,caption_length,hashtag_count,media_type,posts_count,category_name,post_hour,post_day_of_week
208,371,13,0,0,147,9,image,103,Other,7,5
208,371,14,6,0,108,6,image,103,Other,19,2
131,616,13,1,0,56,6,image,27,Unknown,15,1
131,616,14,0,0,47,5,image,27,Unknown,20,5
131,616,44,0,0,47,5,image,27,Unknown,18,6
131,616,11,0,0,0,0,image,27,Unknown,20,4
131,616,10,0,0,58,5,image,27,Unknown,19,4
131,616,24,0,0,0,0,image,27,Unknown,10,6
131,616,18,0,0,46,5,image,27,Unknown,14,5
131,616,19,0,0,41,4,image,27,Unknown,21,5
131,616,37,0,0,96,9,image,27,Unknown,6,0
131,616,16,0,0,77,5,image,27,Unknown,20,6
131,616,11,0,0,0,0,image,27,Unknown,13,6
131,616,14,0,0,140,18,image,27,Unknown,0,4
742,1134,22,5,0,131,12,image,3134,Unknown,9,3
742,1134,11,2,0,404,0,image,3134,Unknown,14,5
unknown,1134,?,0,0,?,0,VIDEO,3134,Unknown,12,2
742,1134,9,0,0,28,0,image,3134,Unknown,10,1
742,1134,7,0,0,439,0,image,3134,Unknown,0,4
742,1134,18,6,0,16,0,image,3134,Unknown,1,5
742,1134,11,0,0,0,0,image,3134,Unknown,7,6
742,1134,15,0,0,1955,0,image,3134,Unknown,9,2
742,1134,29,2,0,30,0,image,3134,Unknown,1,6
742,1134,9,0,0,0,0,image,3134,Unknown,11,5
742,1134,11,5,0,0,0,image,3134,Unknown,21,4
742,1134,25,5,0,138,5,image,3134,Unknown,21,3
298,280,10,2,0,325,3,image,152,Unknown,2,4
298,280,22,6,0,278,3,image,152,Unknown,21,5
298,280,17,0,0,80,7,image,152,Unknown,21,3
298,280,7,0,0,46,5,image,152,Unknown,17,2
298,280,?,3,0,?,6,image,152,edu,N/A,2
298,280,3,0,0,36,1,image,152,Unknown,6,2
298,280,17,6,0,694,10,image,152,Unknown,21,4
298,280,6,0,0,349,7,image,152,Unknown,17,1
298,280,11,0,0,41,5,image,152,Unknown,8,1
298,280,27,6,0,193,5,image,152,Unknown,8,0
298,280,14,3,0,227,5,image,152,Unknown,18,5
298,280,11,0,53,205,5,video,152,Unknown,10,4
230,280,17,1,0,113,5,image,76,Unknown,21,6
230,280,14,1,0,80,2,image,76,Unknown,18,6
230,280,25,2,0,191,5,image,76,Unknown,21,5
230,280,37,1,0,34,0,image,76,Unknown,19,5
230,280,15,2,0,212,2,image,76,Unknown,15,4
230,280,10,0,0,250,3,image,76,Unknown,22,1
230,280,17,0,0,227,4,image,76,Unknown,22,6
230,280,13,0,108,55,0,video,76,Unknown,5,6
230,280,19,0,0,38,0,image,76,Unknown,9,6
230,280,21,2,0,1271,7,image,76,Unknown,0,5
230,280,26,3,0,353,4,image,76,Unknown,7,5
230,280,20,1,10,67,4,video,76,Unknown,1,4
unknown,415,68,15,0,155,?,image,44,edu,N/A,0
558,415,93,unknown,0,123,4,image,44,,6,4
558,415,48,0,0,187,4,image,44,Unknown,7,0
558,415,120,6,0,246,3,image,44,Unknown,8,0
558,415,84,2,0,117,3,image,44,Unknown,16,5
558,415,103,6,0,98,3,image,44,Unknown,3,6
558,415,71,2,0,79,4,image,44,Unknown,15,5
558,415,76,1,0,90,3,image,44,Unknown,3,4
558,415,97,31,0,180,3,image,44,Unknown,8,0
558,415,95,10,0,229,8,image,44,Unknown,1,1
558,415,87,12,0,189,6,image,44,Unknown,3,3
558,415,71,9,0,106,2,image,44,Unknown,5,1
515,53,2,2,0,423,0,image,27,Unknown,22,2
515,53,6,1,0,591,7,image,27,Unknown,21,1
515,53,6,1,0,444,6,image,27,Unknown,21,2
515,53,4,4,0,524,5,image,27,Unknown,16,2
515,53,6,1,0,487,5,image,27,Unknown,21,3
515,53,8,4,0,660,6,image,27,Unknown,22,0
515,53,6,1,0,570,4,image,27,Unknown,22,2
515,53,5,1,0,334,3,image,27,Unknown,22,0
515,53,6,3,0,636,5,image,27,Unknown,20,0
515,53,9,3,0,701,3,image,27,Unknown,15,2
unknown,53,6,unknown,0,799,6,Img,27,Unknown,16,6
515,53,8,2,0,938,4,image,27,Unknown,19,4
225,98,1,0,0,405,15,image,3,Other,16,3
225,98,4,1,0,587,30,image,3,Other,22,2
225,98,2,0,0,560,30,image,3,Other,18,2
310,330,8,4,24,522,24,video,110,Digital Creator,22,6
310,330,7,0,16,843,25,video,110,Digital Creator,22,1
310,330,7,2,13,905,27,video,110,Digital Creator,0,3
310,330,12,unknown,0,0,0,VIDEO,110,Digital Creator,19,5
310,330,8,1,0,339,27,image,110,,N/A,3
310,330,12,3,0,339,27,image,110,Digital Creator,23,1
310,330,7,1,0,814,27,image,110,Digital Creator,0,0
310,330,11,0,0,365,27,image,110,Digital Creator,23,2
310,330,14,1,0,311,26,image,110,Digital Creator,23,1
310,330,6,0,22,604,24,video,110,Digital Creator,0,6
310,330,5,0,0,339,26,image,110,Digital Creator,23,2
310,330,4,0,0,397,25,image,110,Digital Creator,23,1
306,553,41,6,0,45,0,image,138,Entrepreneur,19,1
306,553,37,3,0,4,0,image,138,Entrepreneur,15,3
306,553,42,0,0,16,0,image,138,Entrepreneur,14,2
306,553,42,4,0,53,0,image,138,Entrepreneur,18,6
306,553,44,5,0,62,0,image,138,Entrepreneur,13,4
306,553,32,2,0,14,0,image,138,Entrepreneur,22,5
306,553,31,2,0,16,0,image,138,Entrepreneur,21,0
306,553,38,2,0,?,?,image,138,Entrepreneur,N/A,5
306,553,32,4,0,104,1,image,138,Entrepreneur,5,3
306,553,34,2,0,12,0,image,138,Entrepreneur,2,6
306,553,31,2,0,98,0,image,138,Entrepreneur,9,1
306,553,14,0,0,189,12,image,138,Entrepreneur,21,6
209,497,24,1,352,64,5,video,33,Unknown,11,4
209,497,44,4,0,72,3,image,33,Unknown,20,5
209,497,20,0,0,692,1,image,33,Unknown,1,2
209,497,17,0,0,0,0,image,33,Unknown,15,3
209,497,22,0,91,103,1,video,33,Unknown,13,1
209,497,14,0,0,31,0,image,33,Unknown,17,2
209,497,12,0,0,12,0,image,33,Unknown,15,1
209,497,11,0,0,53,4,image,33,Unknown,5,4
209,497,15,1,0,62,4,image,33,Unknown,18,1
209,497,17,0,0,8,0,image,33,Unknown,18,1
209,497,22,1,0,275,6,image,33,Unknown,12,2
209,497,21,2,0,4,0,image,33,Unknown,19,0
115,251,4,0,0,66,1,image,20,Unknown,0,3
115,251,4,0,0,32,1,VIDEO,20,Unknown,0,3
115,251,3,0,0,257,28,image,20,Unknown,15,1
115,251,2,0,0,257,28,image,20,Unknown,20,1
115,251,3,0,14,257,28,video,20,Unknown,20,1
115,251,2,0,0,257,28,image,20,Unknown,17,4
115,251,4,0,0,257,28,image,20,Unknown,22,1
115,251,2,0,0,291,28,image,20,Unknown,23,1
115,251,1,0,0,123,17,image,20,Unknown,16,1
115,251,1,0,0,134,15,image,20,Unknown,23,6
115,251,1,0,16,159,14,video,20,Unknown,2,0
115,251,10,0,0,51,7,image,20,Unknown,2,2
unknown,1195,?,7,0,?,?,image,86,Other,13,3
836,1195,44,2,0,1073,8,image,86,Other,17,1
836,1195,51,2,0,732,6,image,86,Other,16,0
836,1195,75,6,0,109,4,image,86,Other,1,0
836,1195,101,13,0,435,5,image,86,Other,15,4
836,1195,65,2,0,75,2,image,86,Other,17,3
836,1195,46,0,0,127,3,image,86,Other,15,2
836,1195,56,3,0,143,5,image,86,Other,13,1
836,1195,47,0,0,207,3,image,86,Other,13,4
836,1195,64,21,0,129,5,image,86,,23,3
836,1195,59,23,0,1998,3,image,86,Other,12,4
836,1195,60,10,0,718,2,image,86,Other,21,1
930,236,15,0,90,364,16,video,100,Other,13,0
930,236,32,2,0,329,13,image,100,Other,5,1
930,236,19,2,336,123,5,video,100,Other,15,6
930,236,24,0,0,345,16,image,100,Other,15,3
930,236,18,0,46,319,19,video,100,Other,10,6
930,236,24,0,0,35,0,image,100,Other,9,4
930,236,63,4,0,19,0,image,100,Other,13,0
930,236,21,1,64,305,19,video,100,Other,15,5
930,236,23,7,74,443,30,video,100,Other,14,1
930,236,43,3,146,12,0,video,100,Other,3,6
930,236,32,0,0,270,24,image,100,Other,14,2
930,236,32,0,0,296,24,image,100,Other,12,1
1006,702,60,4,0,253,2,image,12,Other,10,1
1006,702,21,1,177,413,8,video,12,Other,5,4
1006,702,37,5,0,1684,19,image,12,Other,0,3
1006,702,36,0,281,297,20,video,12,Other,23,4
unknown,702,51,9,0,298,19,image,12,Other,N/A,4
1006,702,60,9,0,250,16,image,12,Other,12,0
1006,702,82,8,0,485,8,image,12,Other,2,1
1006,702,63,4,0,155,5,image,12,Other,2,6
1006,702,109,5,0,634,4,image,12,Other,9,4
1006,702,81,3,0,644,4,image,12,Other,9,4
1006,702,147,13,0,347,12,image,12,Other,9,4
1006,702,58,0,0,40,4,image,12,Other,11,4
2146,551,20,0,147,608,27,video,30,Software,5,5
2146,551,11,0,0,245,19,image,30,Software,5,5
2146,551,19,1,113,474,27,video,30,Software,22,1
2146,551,4,0,36,699,30,video,30,Software,6,5
2146,551,13,0,0,197,13,image,30,Software,2,3
2146,551,38,1,380,519,13,video,30,Software,4,2
2146,551,12,0,0,413,19,image,30,Software,6,1
2146,551,16,0,0,863,30,image,30,Software,4,1
2146,551,16,0,35,683,29,video,30,Software,23,6
2146,551,17,1,0,293,21,image,30,Software,20,6
2146,551,20,0,101,392,23,video,30,Software,17,6
2146,551,11,1,0,549,16,image,30,Software,1,6
304,194,22,0,417,870,19,video,11,Unknown,12,1
304,194,8,0,0,725,19,image,11,Unknown,12,0
304,194,71,0,1694,768,19,video,11,Unknown,12,6
304,194,13,0,0,499,19,image,11,Unknown,6,5
unknown,194,26,2,307,?,21,video,11,Unknown,12,4
304,194,14,0,0,763,23,image,11,Unknown,14,3
304,194,48,3,1080,801,19,video,11,Unknown,19,2
304,194,22,2,0,431,17,image,11,Unknown,16,2
304,194,49,0,1153,1013,17,video,11,Unknown,16,1
304,194,25,13,0,502,21,image,11,Unknown,11,0
304,194,25,7,0,189,0,image,11,Unknown,20,2
185,52,80,7,0,236,10,image,37,Other,21,1
185,52,117,3,0,263,29,image,37,Other,19,0
unknown,52,?,unknown,0,264,25,image,37,edu,N/A,1
unknown,52,?,7,0,264,29,image,37,Tech,N/A,4
185,52,93,3,0,266,30,image,37,Other,22,3
185,52,101,3,0,269,27,image,37,Other,22,0
185,52,90,1,0,227,25,image,37,Other,21,6
185,52,91,5,0,268,25,image,37,Other,20,1
185,52,83,6,0,335,29,image,37,Other,21,0
185,52,56,12,0,509,0,image,37,Other,22,2
185,52,50,3,0,27,0,image,37,Other,11,6
185,52,53,5,0,0,0,image,37,Other,20,0
5966,1684,75,8,1397,42,3,video,36,Personal blog,18,4
5966,1684,113,9,0,722,27,image,36,Personal blog,1,1
5966,1684,106,8,0,513,26,image,36,Personal blog,0,4
5966,1684,94,3,0,850,26,image,36,Personal blog,23,2
5966,1684,34,2,0,379,26,image,36,Personal blog,1,5
5966,1684,167,11,0,556,26,image,36,Personal blog,0,4
5966,1684,100,1,0,313,26,image,36,Personal blog,18,4
5966,1684,185,16,0,402,26,image,36,Personal blog,1,2
5966,1684,183,9,0,492,26,image,36,Personal blog,0,0
5966,1684,126,5,0,344,26,image,36,Personal blog,2,3
5966,1684,140,3,0,296,26,image,36,Personal blog,0,2
5966,1684,172,14,1681,283,26,video,36,Personal blog,23,5
1147,3246,93,1,0,742,6,image,239,Other,21,6
1147,3246,52,10,0,662,11,image,239,Other,21,6
1147,3246,40,3,0,777,4,image,239,Other,15,1
1147,3246,43,0,0,486,6,image,239,Other,22,2
1147,3246,36,0,0,744,6,image,239,Other,18,6
1147,3246,44,2,0,721,5,image,239,Other,14,1
1147,3246,39,1,0,480,11,image,239,Other,20,6
unknown,3246,39,0,0,551,7,image,239,Other,15,4
1147,3246,45,0,0,238,6,image,239,Other,18,0
1147,3246,30,1,0,376,5,image,239,Other,10,5
1147,3246,43,0,0,329,4,image,239,Other,19,4
1147,3246,48,0,0,397,3, video ,239,Other,13,1
683,905,37,1,0,121,3,image,102,Unknown,14,6
683,905,44,9,0,77,0,image,102,Unknown,8,1
683,905,54,3,0,?,5,Img,102,Unknown,N/A,2
683,905,57,1,0,140,9,image,102,Unknown,11,0
683,905,42,0,0,64,5,image,102,Unknown,9,5
683,905,9,0,0,820,3,image,102,Unknown,8,1
683,905,4,0,0,532,4,image,102,Unknown,8,1
683,905,22,3,0,1050,4,image,102,Unknown,8,1
683,905,29,0,62,0,0,video,102,Unknown,16,5
683,905,59,4,0,104,3,image,102,Unknown,14,5
683,905,45,7,0,526,8,image,102,Unknown,9,3
683,905,40,1,0,513,8,image,102,Unknown,19,1
114,254,9,0,0,417,30,image,149,Digital creator,13,5
114,254,4,0,98,379,30,video,149,Digital creator,16,5
114,254,38,0,1168,392,30,video,149,Digital creator,16,3
114,254,34,0,870,428,30,video,149,Digital creator,15,3
114,254,3,0,78,362,30,video,149,Digital creator,16,2
114,254,13,0,736,432,30,video,149,Digital creator,16,0
114,254,16,3,0,530,22,image,149,Digital creator,17,5
114,254,8,0,111,360,30,video,149,Digital creator,17,4
114,254,28,0,814,395,30,video,149,Digital creator,16,3
114,254,8,0,61,402,30,video,149,Digital creator,16,5
114,254,3,0,224,386,30,video,149,Digital creator,17,4
114,254,7,0,331,316,30,video,149,Digital creator,16,1
537,1664,6,0,0,383,9,image,1631,Unknown,14,6
537,1664,7,0,24,221,5,video,1631,Unknown,16,5
537,1664,4,0,43,172,5,video,1631,Unknown,13,0
537,1664,14,0,0,175,5,image,1631,Unknown,18,5
537,1664,8,2,0,200,9,image,1631,Unknown,11,2
537,1664,17,1,0,261,10,image,1631,Unknown,14,2
537,1664,13,0,0,181,9,image,1631,Unknown,6,2
537,1664,11,0,0,286,11,image,1631,Unknown,7,1
537,1664,9,2,0,257,10,image,1631,Unknown,20,3
537,1664,10,1,0,181,10,image,1631,Unknown,19,4
537,1664,16,2,0,77,6,image,1631,Unknown,21,2
537,1664,9,0,0,191,4,image,1631,Unknown,13,5
1520,701,47,7,0,691,5,image,160,Cr̩ateur digital,12,2
1520,701,34,2,0,664,5,image,160,Cr̩ateur digital,12,1
1520,701,42,4,0,770,5,image,160,Cr̩ateur digital,11,0
1520,701,63,6,0,499,5,image,160,Cr̩ateur digital,13,6
1520,701,37,3,0,484,5,image,160,Cr̩ateur digital,12,5
1520,701,37,8,0,555,5,image,160,Cr̩ateur digital,11,4
1520,701,52,8,0,733,5,image,160,Cr̩ateur digital,11,3
1520,701,46,4,0,730,5,image,160,Cr̩ateur digital,11,2
1520,701,36,5,0,736,5,image,160,Cr̩ateur digital,10,1
1520,701,51,16,0,701,5,image,160,Cr̩ateur digital,16,3
1520,701,53,16,0,786,5,image,160,Cr̩ateur digital,11,2
1520,701,61,7,0,738,5,image,160,Cr̩ateur digital,12,1
155,327,23,0,0,45,4,image,37,Unknown,7,4
155,327,30,1,0,26,3,image,37,Unknown,15,3
155,327,59,0,0,33,3,image,37,Unknown,13,6
155,327,60,1,0,97,4,image,37,Unknown,20,1
155,327,71,0,0,43,5,image,37,Unknown,18,0
155,327,39,0,0,19,2,image,37,Unknown,15,3
155,327,63,2,0,71,6,image,37,Unknown,18,6
155,327,25,0,0,39,3,image,37,Unknown,19,3
155,327,50,0,0,56,7,image,37,Unknown,5,6
155,327,37,2,0,61,4,image,37,Unknown,13,5
155,327,52,1,0,91,8,image,37,Unknown,18,6
155,327,41,0,0,48,5,image,37,Unknown,19,6
380,310,116,2,0,31,1,image,67,Entrepreneur,11,6
380,310,105,16,0,99,3,image,67,Entrepreneur,13,5
380,310,49,4,502,126,7,video,67,Entrepreneur,7,4
380,310,57,0,591,92,5,video,67,Entrepreneur,6,3
380,310,59,2,0,125,4,image,67,Entrepreneur,14,1
380,310,64,8,762,94,5,video,67,Entrepreneur,12,5
380,310,62,0,503,69,5,video,67,Entrepreneur,11,3
380,310,46,0,0,247,0,image,67,Entrepreneur,6,1
380,310,56,1,808,87,4,video,67,Entrepreneur,4,5
380,310,99,2,0,269,1,image,67,Entrepreneur,16,1
380,310,85,2,0,129,2,image,67,Entrepreneur,16,5
380,310,71,1,0,225,12,image,67,Entrepreneur,12,3
1394,761,5,0,0,584,20,image,175,Other,23,2
1394,761,2,0,0,446,12,image,175,Other,23,0
1394,761,9,4,720,653,11,video,175,Other,0,5
unknown,761,6,0,79,937,27,video,175,Other,15,2
1394,761,21,0,0,718,28,image,175,Other,1,2
1394,761,4,0,51,608,13,video,175,Other,16,5
1394,761,8,3,173,1287,24,video,175,Other,9,4
1394,761,6,0,0,1287,24,image,175,Other,8,4
1394,761,12,0,0,368,22,image,175,Other,23,2
1394,761,5,1,0,167,8,image,175,Other,19,6
1394,761,0,1,0,198,9,image,175,Other,18,6
1394,761,19,7,0,1395,25,image,175,Other,14,5
1050,1363,131,3,0,4,0,image,159,Unknown,0,0
1050,1363,161,3,0,0,0,image,159,Unknown,3,6
1050,1363,174,1,0,17,0,image,159,Unknown,14,6
1050,1363,152,4,0,13,0,image,159,Unknown,17,6
1050,1363,120,2,0,147,10,image,159,Unknown,20,6
1050,1363,197,9,0,49,0,image,159,Unknown,16,5
1050,1363,160,1,0,22,0,image,159,Unknown,3,0
1050,1363,212,9,0,1415,0,image,159,Unknown,3,0
1050,1363,70,3,0,188,6,image,159,Unknown,17,4
1050,1363,123,0,0,69,0,image,159,Unknown,14,2
1050,1363,70,0,0,107,0,image,159,Unknown,14,2
1050,1363,84,0,0,79,0,image,159,Unknown,14,2
1742,725,241,27,0,388,13,image,113,Other,0,2
1742,725,550,5,0,422,13,image,113,Other,0,3
1742,725,441,9,0,346,15,image,113,Other,21,6
1742,725,238,8,0,409,14,image,113,Other,0,3
1742,725,182,3,0,497,14,image,113,Other,23,2
1742,725,793,70,0,2009,10,image,113,Other,22,5
1742,725,453,21,0,444,18,image,113,Other,1,2
1742,725,290,22,699,472,14,video,113,Other,1,2
1742,725,244,23,1121,549,15,video,113,Other,1,3
1742,725,308,22,0,373,16,image,113,Other,2,4
1742,725,324,9,0,566,16,image,113,Other,1,4
1742,725,487,49,1975,1038,18,video,113,Other,23,6
1272,331,169,1,0,127,10,image,156,Other,9,4
1272,331,99,0,0,161,9,image,156,Other,11,3
1272,331,193,19,0,105,8,image,156,Other,10,3
1272,331,78,0,0,128,9,image,156,Other,6,5
1272,331,91,3,0,202,16,image,156,Other,5,1
1272,331,70,1,0,258,9,image,156,Other,7,3
1272,331,140,16,0,242,21,image,156,Other,8,6
1272,331,41,2,0,314,13,image,156,Other,18,4
1272,331,130,8,0,331,20,image,156,Other,9,4
1272,331,75,0,0,254,11,image,156,Other,4,2
1272,331,80,0,0,269,18,image,156,Other,14,6
1272,331,91,1,0,287,13,image,156,Other,7,1
532,567,69,4,0,455,0,image,40,Unknown,15,0
532,567,72,7,0,825,0,image,40,Unknown,11,4
532,567,20,2,0,84,0,image,40,Unknown,14,1
532,567,8,0,66,497,3,video,40,Unknown,14,3
532,567,15,0,0,94,0,image,40,Unknown,14,3
532,567,?,0,0,396,?,image,40,Tech,N/A,1
532,567,56,0,1658,54,0,video,40,Unknown,17,0
532,567,17,2,0,49,0,image,40,Unknown,13,0
532,567,11,0,0,588,1,image,40,Unknown,15,2
532,567,24,0,0,153,0,image,40,Unknown,22,6
532,567,19,3,0,0,0,image,40,Unknown,10,2
532,567,32,1,0,44,0,image,40,Unknown,13,6
361,800,16,0,0,1429,12,image,401,Other,13,0
361,800,16,0,126,418,17,video,401,Other,10,6
361,800,22,0,0,225,12,image,401,Other,9,6
361,800,13,0,0,350,9,image,401,Other,20,5
361,800,23,1,0,65,6,image,401,Other,7,2
361,800,18,0,0,60,6,image,401,Other,6,0
361,800,9,1,182,165,9,video,401,Other,7,3
361,800,20,1,253,1197,27,video,401,Other,22,6
361,800,19,1,0,461,10,image,401,Other,9,3
361,800,12,7,0,352,16,image,401,Other,15,2
361,800,7,1,232,221,14,video,401,Other,14,4
361,800,9,1,211,292,15,video,401,Other,14,3
221,152,12,3,0,132,1,image,22,Other,16,5
221,152,16,12,0,110,4,image,22,Other,21,2
221,152,11,2,0,501,9,image,22,Other,21,4
221,152,14,5,0,312,9,image,22,Other,22,0
221,152,13,0,0,251,15,image,22,Other,17,4
221,152,30,6,0,679,24,image,22,Other,20,5
221,152,19,0,0,244,1,image,22,Other,16,2
221,152,61,2,0,231,20,image,22,Other,1,6
221,152,76,10,0,377,12,image,22,Other,15,5
221,152,49,0,0,418,16,image,22,Other,16,5
221,152,56,6,120,122,3,video,22,Other,15,6
221,152,35,4,0,135,9,image,22,Other,23,2
617,321,27,2,977,157,7,video,3,Other,9,1
617,321,18,0,114,153,3,video,3,Other,3,3
617,321,16,2,157,85,0,video,3,Other,13,6
934,5142,4,0,21,0,0,video,165,Blogger,7,0
934,5142,5,1,37,37,0,video,165,Blogger,16,6
934,5142,0,0,14,18,0,video,165,Blogger,3,6
934,5142,1,0,19,12,0,video,165,Blogger,13,5
934,5142,4,0,36,39,0,video,165,Blogger,13,5
934,5142,3,1,25,16,0,video,165,Blogger,14,4
934,5142,0,0,26,25,0,video,165,Blogger,23,3
934,5142,2,0,25,31,0,video,165,Blogger,23,3
934,5142,2,0,22,21,0,video,165,Blogger,23,3
934,5142,1,0,33,22,0,video,165,Blogger,22,3
934,5142,1,0,22,30,0,video,165,Blogger,22,3
934,5142,1,0,9,47,2,video,165,Blogger,22,3
1145,936,73,10,0,210,1,image,81,Other,18,6
1145,936,115,10,0,112,7,image,81,Other,1,2
1145,936,73,2,0,127,7,image,81,Other,22,5
1145,936,103,7,0,310,0,image,81,Other,23,2
1145,936,67,6,0,28,0,image,81,Other,21,5
1145,936,171,140,5853,1351,13,video,81,Other,22,4
1145,936,171,25,0,235,11,image,81,Other,23,3
1145,936,148,15,0,28,0,image,81,Other,21,4
1145,936,235,41,0,576,10,image,81,Other,14,4
1145,936,139,11,0,112,7,image,81,Other,23,5
1145,936,187,32,0,336,26,image,81,Other,21,3
1145,936,114,33,525,191,3,video,81,Other,23,1
388,936,19,0,0,25,0,image,23,Digital creator,17,5
388,936,26,0,0,66,2,image,23,Digital creator,15,6
388,936,12,0,0,160,0,image,23,Digital creator,19,5
388,936,9,0,0,46,0,image,23,Digital creator,0,5
388,936,17,0,0,80,0,image,23,Digital creator,0,5
388,936,21,0,0,42,0,image,23,Digital creator,13,3
388,936,15,2,0,1228,5,image,23,Digital creator,23,3
388,936,10,0,0,51,0,image,23,Digital creator,12,3
388,936,10,0,0,2,1,image,23,Digital creator,9,5
388,936,6,0,0,2,1,image,23,Digital creator,9,5
388,936,3,0,0,2,1,image,23,Digital creator,9,5
388,936,?,0,0,2,1,Img,23,Digital creator,N/A,5
439,417,75,0,1701,251,18,video,414,Unknown,13,1
439,417,1,0,15,226,17,video,414,Unknown,15,4
439,417,422,4,3180,276,17,video,414,Unknown,11,2
439,417,0,0,22,263,20,video,414,Unknown,14,1
439,417,3,0,0,277,18,image,414,Unknown,11,0
439,417,4,0,10,257,18,video,414,Unknown,11,3
439,417,4,1,0,210,17,image,414,Unknown,10,2
439,417,7,0,220,216,17,video,414,Unknown,10,0
439,417,4,0,0,389,17,image,414,Unknown,6,0
439,417,1,0,11,275,17,video,414,Unknown,20,5
439,417,3,2,16,270,17,video,414,Unknown,11,4
439,417,2,0,28,282,17,video,414,Unknown,8,3
259,378,5,0,63,391,30,video,1110,Other,14,2
259,378,145,1,2982,338,30,video,1110,Other,15,3
259,378,9,0,0,393,30,image,1110,Other,21,1
259,378,6,0,15,369,30,video,1110,Other,15,1
259,378,32,0,2148,330,30,video,1110,Other,0,0
259,378,5,0,0,304,30,image,1110,Other,20,6
259,378,7,0,0,316,30,image,1110,Other,11,5
259,378,5,0,11,386,30,video,1110,Other,9,5
259,378,12,0,0,354,28,image,1110,Other,11,4
259,378,7,0,0,373,30,image,1110,Other,10,4
259,378,19,0,0,375,30,image,1110,Other,10,4
259,378,8,0,0,306,30,image,1110,Other,10,4
132,277,0,0,0,75,0,image,25,Other,11,0
132,277,8,0,35,0,0,video,25,Other,10,0
132,277,19,2,0,65,3,image,25,Other,10,3
unknown,277,?,2,0,40,5,VIDEO,25,Other,5,3
132,277,19,3,0,55,6,image,25,Other,11,6
132,277,29,0,0,54,6,image,25,Other,13,6
132,277,3,0,24,0,0,video,25,Other,14,2
132,277,7,0,0,77,6,image,25,Other,14,6
132,277,1,0,0,86,4,image,25,Other,12,5
132,277,9,0,0,0,0,image,25,Other,22,2
132,277,10,0,0,0,0,image,25,Other,14,6
132,277,28,3,0,171,13,image,25,Other,12,6
269,121,15,0,0,1199,12,image,96,Entrepreneur,23,6
269,121,22,2,0,1792,8,image,96,Entrepreneur,23,5
269,121,21,0,0,463,10,image,96,Entrepreneur,1,5
269,121,29,4,0,229,10,image,96,Entrepreneur,15,3
269,121,21,0,108,572,16,video,96,Entrepreneur,3,3
269,121,53,0,0,586,9,image,96,Entrepreneur,23,1
269,121,19,1,0,630,9,image,96,Entrepreneur,21,0
269,121,10,8,0,886,6,image,96,Entrepreneur,0,6
269,121,16,3,0,1322,6,image,96,Entrepreneur,6,5
269,121,16,0,0,564,8,image,96,Entrepreneur,2,4
269,121,7,2,0,406,8,image,96,Entrepreneur,21,3
269,121,12,0,71,480,6,video,96,Entrepreneur,5,3
278,762,26,3,0,37,0,image,25,Unknown,17,3
278,762,45,1,0,53,1,image,25,Unknown,13,6
278,762,60,6,0,25,0,image,25,Unknown,19,0
278,762,38,0,0,374,17,image,25,Unknown,13,0
278,762,98,0,0,270,19,image,25,Unknown,8,4
278,762,49,1,0,241,17,image,25,Unknown,14,0
278,762,58,2,0,276,20,image,25,Unknown,9,4
278,762,66,3,0,282,17,image,25,Unknown,9,6
278,762,72,3,0,287,20,image,25,Unknown,21,5
278,762,68,1,0,225,17,image,25,Unknown,21,1
278,762,59,unknown,0,497,28,image,25,Unknown,17,0
278,762,77,3,0,421,28,image,25,Unknown,21,6
226,81,2,0,0,580,6,image,82,"Science, Technology & Engineering",8,5
226,81,9,2,0,269,13,image,82,"Science, Technology & Engineering",17,1
226,81,3,0,0,345,9,image,82,"Science, Technology & Engineering",14,1
226,81,5,0,0,325,12,image,82,"Science, Technology & Engineering",12,1
226,81,7,0,0,959,15,image,82,"Science, Technology & Engineering",4,0
226,81,3,1,0,503,10,image,82,"Science, Technology & Engineering",15,5
