followers,following,likes,video_view_count,caption_length,hashtag_count,media_type,posts_count,post_hour,post_day_of_week,views_per_follower,views_per_hashtag,like_rate,virality_score,target
1609,2133,25,129,119,5,0.0,193,6,0,0.08,25.8,0.015537600994406464,0.05542102168813116,0
1609,2133,25,160,748,22,1.0,193,22,6,0.1,7.27,0.015537600994406464,0.0673479618224589,0
1609,2133,13,52,730,30,0.0,193,19,6,0.03,1.73,0.008079552517091361,0.02202970214604512,0
8928,2103,659,9297,311,11,0.0,62,0,0,1.04,845.18,0.07381272401433692,0.48834283806604784,0
8928,2103,113,8624,0,0,0.0,62,0,6,0.97,0.0,0.012656810035842294,0.4451238865281292,0
8928,2103,112,8654,236,9,0.0,62,0,5,0.97,961.56,0.012544802867383513,0.44508517185522867,0
8928,2103,80,7063,272,11,0.0,62,0,1,0.79,642.09,0.008960573476702509,0.3815623859196642,0
8928,2103,29,7071,897,11,0.0,62,9,0,0.79,642.82,0.0032482078853046594,0.37957518325316747,0
8928,2103,363,5798,236,9,0.0,62,0,0,0.65,644.22,0.04065860215053763,0.33945276155019516,0
8928,2103,196,3809,283,11,0.0,62,0,4,0.43,346.27,0.021953405017921146,0.24008895335079558,0
8928,2103,89,3605,305,13,0.0,62,0,3,0.4,277.31,0.009968637992831542,0.22217870141137352,0
8928,2103,83,4851,238,9,0.0,62,0,0,0.54,539.0,0.009296594982078852,0.2838973473414804,0
8928,2103,1011,13990,251,11,0.0,62,9,6,1.57,1271.82,0.11323924731182795,0.6510847365110533,1
8928,2103,104,664,273,11,1.0,62,0,6,0.07,60.36,0.011648745519713262,0.048031618930921643,0
8928,2103,212,3816,288,13,0.0,62,9,5,0.43,293.54,0.023745519713261647,0.24070218171616656,0
199,100,36,105,178,14,0.0,45,0,1,0.53,7.5,0.18090452261306533,0.33462226930970695,0
199,100,20,128,196,14,1.0,45,0,1,0.64,9.14,0.10050251256281408,0.35507097397567255,0
199,100,32,204,210,15,1.0,45,1,5,1.03,13.6,0.16080402010050251,0.5124127755139578,0
199,100,33,281,125,9,0.0,45,1,4,1.41,31.22,0.1658291457286432,0.6254587773063025,0
199,100,46,293,308,14,1.0,45,15,5,1.47,20.93,0.23115577889447236,0.660525482953008,1
199,100,80,329,236,9,0.0,45,13,1,1.65,36.56,0.4020100502512563,0.7517312009826906,1
199,100,131,677,238,11,0.0,45,13,3,3.4,61.55,0.6582914572864321,1.1400686920083518,1
199,100,35,170,264,12,0.0,45,19,5,0.85,14.17,0.17587939698492464,0.45657636713027494,0
199,100,31,131,171,11,0.0,45,0,0,0.66,11.91,0.15577889447236182,0.38010251100903975,0
199,100,44,266,107,10,0.0,45,14,4,1.34,26.6,0.22110552763819097,0.6225129206058662,0
199,100,67,357,85,8,0.0,45,19,2,1.79,44.62,0.33668341708542715,0.7684940567116506,1
199,100,40,255,200,10,1.0,45,3,2,1.28,25.5,0.20100502512562815,0.5998195924505835,0
2087,1968,66,421,440,29,1.0,241,9,4,0.2,14.52,0.03162434115955918,0.12940611851657732,0
2087,1968,52,332,421,29,1.0,241,12,3,0.16,11.45,0.024916147580258743,0.10508678402869934,0
2087,1968,50,319,419,29,1.0,241,5,3,0.15,11.0,0.023957834211787255,0.09913163442853455,0
2087,1968,62,396,423,29,1.0,241,10,2,0.19,13.66,0.029707714422616195,0.1233158959780931,0
2087,1968,91,581,426,29,1.0,241,11,5,0.28,20.03,0.043603258265452804,0.17539683940098855,0
2087,1968,288,1838,422,29,1.0,241,18,4,0.88,63.38,0.1379971250598946,0.4555710882342469,0
2087,1968,65,415,488,29,1.0,241,5,3,0.2,14.31,0.03114518447532343,0.12924351688763652,0
2087,1968,155,989,413,29,1.0,241,12,1,0.47,34.1,0.07426928605654048,0.2754948043081358,0
2087,1968,104,664,422,29,1.0,241,7,1,0.32,22.9,0.04983229516051749,0.19748128017027472,0
2087,1968,1301,8301,422,29,1.0,241,11,0,3.98,286.24,0.6233828461907044,1.2131086812169256,1
2087,1968,105,670,426,29,1.0,241,6,0,0.32,23.1,0.05031145184475323,0.19764098813562858,0
2087,1968,1287,8211,426,29,1.0,241,6,6,3.93,283.14,0.616674652611404,1.2051003168455388,1
1276,1846,16,102,59,0,1.0,135,13,3,0.08,0.0,0.012539184952978056,0.0543861038917176,0
1276,1846,36,230,249,0,1.0,135,16,0,0.18,0.0,0.02821316614420063,0.11732226197017742,0
1276,1846,10,64,149,2,1.0,135,11,0,0.05,32.0,0.007836990595611285,0.034445861022621135,0
1276,1846,14,89,170,1,1.0,135,17,6,0.07,89.0,0.0109717868338558,0.04779733321582354,0
1276,1846,18,115,35,0,1.0,135,11,4,0.09,0.0,0.014106583072100314,0.06091830646132275,0
1276,1846,29,185,21,0,1.0,135,2,6,0.14,0.0,0.022727272727272728,0.09303387011238319,0
1276,1846,22,140,1215,0,1.0,135,21,4,0.11,0.0,0.017241379310344827,0.07381706163651285,0
1276,1846,23,147,241,0,1.0,135,20,2,0.12,0.0,0.018025078369905956,0.07991623891760459,0
1276,1846,24,153,94,1,1.0,135,4,0,0.12,153.0,0.018808777429467086,0.08018557329026459,0
1276,1846,23,244,51,0,0.0,135,0,4,0.19,0.0,0.018025078369905956,0.11932224309828723,0
1276,1846,22,140,359,0,1.0,135,16,3,0.11,0.0,0.017241379310344827,0.07381706163651285,0
1276,1846,34,217,807,1,1.0,135,13,2,0.17,217.0,0.02664576802507837,0.1112563700279438,0
410,373,73,466,33,0,1.0,6,5,0,1.14,0.0,0.17804878048780487,0.5518746117559208,0
410,373,43,274,44,0,1.0,6,2,5,0.67,0.0,0.1048780487804878,0.36824259520326963,0
410,373,31,198,21,14,1.0,6,18,4,0.48,14.14,0.07560975609756097,0.28033805756638774,0
410,373,58,370,1202,12,1.0,6,5,5,0.9,30.83,0.14146341463414633,0.4635139236888092,0
410,373,34,217,100,0,1.0,6,19,4,0.53,0.0,0.08292682926829269,0.3043076189696786,0
410,373,24,153,36,1,1.0,6,1,4,0.37,153.0,0.05853658536585366,0.2245375619367398,0
166,579,6,38,162,9,1.0,515,15,0,0.23,4.22,0.03614457831325301,0.1469865510597304,0
166,579,9,57,143,10,1.0,515,8,0,0.34,5.7,0.05421686746987952,0.20871461402427283,0
166,579,12,77,160,12,1.0,515,8,0,0.46,6.42,0.07228915662650602,0.270412199895599,0
166,579,10,64,168,11,1.0,515,8,0,0.39,5.82,0.060240963855421686,0.23452110798125325,0
166,579,9,57,174,9,1.0,515,1,5,0.34,6.33,0.05421686746987952,0.20871461402427283,0
166,579,5,32,112,8,1.0,515,9,2,0.19,4.0,0.030120481927710843,0.12345616848137551,0
166,579,5,32,202,9,1.0,515,4,3,0.19,3.56,0.030120481927710843,0.12345616848137551,0
166,579,2,13,102,9,1.0,515,3,5,0.08,1.44,0.012048192771084338,0.054216343604833905,0
166,579,3,19,145,9,1.0,515,13,3,0.11,2.11,0.018072289156626505,0.07410283425904339,0
166,579,13,83,142,10,1.0,515,2,6,0.5,8.3,0.0783132530120482,0.28994162638978094,0
166,579,8,51,171,9,1.0,515,2,6,0.31,5.67,0.04819277108433735,0.19199126798878413,0
166,579,16,102,217,14,1.0,515,1,3,0.61,7.29,0.0963855421686747,0.3417588308997298,0
117,250,31,198,343,9,1.0,22,13,0,1.69,22.0,0.26495726495726496,0.7254651944871616,1
117,250,47,300,327,17,1.0,22,7,1,2.56,17.65,0.4017094017094017,0.9435367267208152,1
117,250,44,281,1780,28,1.0,22,18,4,2.4,10.04,0.37606837606837606,0.9071846811197226,1
117,250,48,306,528,24,1.0,22,15,2,2.62,12.75,0.41025641025641024,0.9565281554804803,1
117,250,42,268,343,16,1.0,22,16,1,2.29,16.75,0.358974358974359,0.8814325107030988,1
117,250,70,447,340,27,1.0,22,8,6,3.82,16.56,0.5982905982905983,1.1864301919605214,1
117,250,26,166,240,17,1.0,22,6,5,1.42,9.76,0.2222222222222222,0.6446836445213397,1
117,250,44,281,305,17,1.0,22,21,4,2.4,16.53,0.37606837606837606,0.9071846811197226,1
117,250,43,274,380,17,1.0,22,20,3,2.34,16.12,0.36752136752136755,0.8934309826952207,1
117,250,42,268,396,16,1.0,22,18,0,2.29,16.75,0.358974358974359,0.8814325107030988,1
117,250,27,172,276,19,1.0,22,22,2,1.47,9.05,0.23076923076923078,0.6604155755883114,1
117,250,26,166,381,15,1.0,22,9,0,1.42,11.07,0.2222222222222222,0.6446836445213397,1
1625,123,924,5895,297,28,1.0,36,12,3,3.63,210.54,0.5686153846153846,1.15372962262809,1
1625,123,669,4268,374,30,1.0,36,12,3,2.63,142.27,0.4116923076923077,0.9586774424038109,1
1625,123,175,705,320,29,0.0,36,12,3,0.43,24.31,0.1076923076923077,0.2682859859688267,0
1625,123,751,4792,269,28,1.0,36,10,4,2.95,171.14,0.46215384615384614,1.025883831295014,1
1625,123,582,3713,269,28,1.0,36,10,4,2.28,132.61,0.35815384615384616,0.8792424335799485,1
1625,123,136,602,340,28,0.0,36,10,4,0.37,21.5,0.08369230769230769,0.23275788570235073,0
1625,123,639,4077,301,28,1.0,36,9,2,2.51,145.61,0.3932307692307692,0.9322192949562857,1
1625,123,684,4364,301,28,1.0,36,9,2,2.69,155.86,0.4209230769230769,0.9716145478408134,1
1625,123,244,658,280,28,0.0,36,9,2,0.4,23.5,0.15015384615384617,0.26767045324589217,0
1625,123,452,2884,301,28,1.0,36,11,6,1.77,103.0,0.27815384615384614,0.7481466133188068,1
1625,123,269,1716,301,28,1.0,36,10,6,1.06,61.29,0.16553846153846155,0.5233730014647334,0
1625,123,32,1843,0,0,0.0,36,10,6,1.13,0.0,0.019692307692307693,0.49830460975082064,0
190,342,18,115,19,0,1.0,21,6,6,0.61,0.0,0.09473684210526316,0.34123211898693273,0
190,342,29,102,242,12,0.0,21,12,0,0.54,8.5,0.15263157894736842,0.3303752508562047,0
190,342,17,108,471,22,1.0,21,9,5,0.57,4.91,0.08947368421052632,0.3231923049708499,0
190,342,23,147,66,4,1.0,21,2,2,0.77,36.75,0.12105263157894737,0.4111305380228582,0
190,342,16,102,78,3,1.0,21,5,4,0.54,34.0,0.08421052631578947,0.3089568044967828,0
190,342,20,128,1226,27,1.0,21,17,0,0.67,4.74,0.10526315789473684,0.36836456767357534,0
190,342,37,236,1388,29,1.0,21,18,3,1.24,8.14,0.19473684210526315,0.5864833936758374,0
190,342,38,242,231,10,1.0,21,16,6,1.27,24.2,0.2,0.5966694353485366,0
190,342,14,150,444,11,0.0,21,13,1,0.79,13.64,0.07368421052631578,0.40332372549353696,0
190,342,14,89,459,11,1.0,21,9,4,0.47,8.09,0.07368421052631578,0.27530413310322477,0
190,342,13,83,450,11,1.0,21,10,3,0.44,7.55,0.06842105263157895,0.2601816912405964,0
190,342,18,115,626,13,1.0,21,5,1,0.61,8.85,0.09473684210526316,0.34123211898693273,0
1935,766,161,1027,0,0,1.0,89,13,0,0.53,0.0,0.08320413436692506,0.3043972320047914,0
1935,766,142,906,478,30,1.0,89,13,1,0.47,30.2,0.07338501291989664,0.2752065869581997,0
1935,766,226,1442,458,30,1.0,89,13,0,0.75,48.07,0.11679586563307494,0.4024125750230761,0
1935,766,244,1557,475,30,1.0,89,13,2,0.8,51.9,0.12609819121447027,0.42362688750463556,0
1935,766,466,2973,465,30,1.0,89,13,4,1.54,99.1,0.2408268733850129,0.6814289494348692,1
1935,766,248,1582,481,30,1.0,89,13,4,0.82,52.73,0.1281653746770026,0.43145118858777926,0
1935,766,111,708,469,30,1.0,89,12,4,0.37,23.6,0.05736434108527132,0.2241497502627132,0
1935,766,349,2227,486,30,1.0,89,4,1,1.15,74.23,0.18036175710594315,0.5555914352499279,0
1935,766,349,2227,478,30,1.0,89,13,0,1.15,74.23,0.18036175710594315,0.5555914352499279,0
1935,766,217,1385,480,30,1.0,89,13,3,0.72,46.17,0.11214470284237726,0.38971239957271264,0
528,766,31,198,343,30,0.0,89,13,5,0.38,6.6,0.058712121212121215,0.22932289076701684,0
1935,766,151,963,463,30,1.0,89,13,1,0.5,32.1,0.07803617571059432,0.2898516808041993,0
255,665,55,351,1593,4,1.0,12,17,3,1.38,87.75,0.21568627450980393,0.6319733803064672,1
255,665,59,376,768,2,1.0,12,12,1,1.47,188.0,0.23137254901960785,0.6605871021783654,1
255,665,50,319,123,6,1.0,12,9,6,1.25,53.17,0.19607843137254902,0.5897715215477586,0
255,665,63,402,178,5,1.0,12,23,3,1.58,80.4,0.24705882352941178,0.6933388524744047,1
255,665,64,408,314,4,1.0,12,8,3,1.6,102.0,0.25098039215686274,0.6994570844370801,1
255,665,68,434,218,3,1.0,12,11,2,1.7,144.67,0.26666666666666666,0.7283497247791648,1
255,665,56,357,217,4,1.0,12,18,6,1.4,89.25,0.2196078431372549,0.6385399577373178,1
255,665,45,287,90,2,1.0,12,8,2,1.13,143.5,0.17647058823529413,0.5483609121430881,0
255,665,37,236,20,0,1.0,12,19,4,0.93,0.0,0.1450980392156863,0.4748095918843657,0
255,665,39,249,75,0,1.0,12,13,1,0.98,0.0,0.15294117647058825,0.4938236268222779,0
255,665,25,160,99,4,1.0,12,15,4,0.63,40.0,0.09803921568627451,0.35031112993592434,0
255,665,27,172,51,1,1.0,12,15,4,0.67,172.0,0.10588235294117647,0.36856059120152207,0
523,1201,47,153,564,22,0.0,103,21,6,0.29,6.95,0.08986615678776291,0.19563665581011302,0
523,1201,56,357,365,15,1.0,103,15,5,0.68,23.8,0.10707456978967496,0.37281832044768426,0
523,1201,52,332,470,17,1.0,103,23,2,0.63,19.53,0.0994263862332696,0.3507530114884858,0
523,1201,61,389,650,28,1.0,103,11,1,0.74,13.89,0.11663479923518165,0.39863715516434095,0
523,1201,35,156,648,30,0.0,103,14,4,0.3,5.2,0.06692160611854685,0.19320889631460503,0
523,1201,83,530,756,25,1.0,103,23,3,1.01,21.2,0.1586998087954111,0.5053420520476769,0
523,1201,75,479,238,16,1.0,103,21,1,0.92,29.94,0.14340344168260039,0.47091462238579673,0
523,1201,50,197,878,18,0.0,103,8,5,0.38,10.94,0.09560229445506692,0.24131076288735948,0
523,1201,40,165,574,27,0.0,103,11,3,0.32,6.11,0.07648183556405354,0.2062549862150503,0
523,1201,18,76,548,25,0.0,103,8,3,0.15,3.04,0.03441682600382409,0.10268849771739867,0
523,1201,29,139,319,20,0.0,103,13,2,0.27,6.95,0.055449330783938815,0.1742492890800853,0
523,1201,22,95,480,23,0.0,103,8,2,0.18,4.13,0.04206500956022945,0.12200590071983512,0
3832,330,35,223,58,0,1.0,29,2,1,0.06,0.0,0.009133611691022964,0.041057043661375324,0
3832,330,25,160,350,0,1.0,29,14,3,0.04,0.0,0.006524008350730689,0.027769450240749664,0
3832,330,52,332,366,0,1.0,29,14,3,0.09,0.0,0.013569937369519834,0.06073304416884654,0
3832,330,57,364,241,0,1.0,29,14,3,0.09,0.0,0.014874739039665972,0.061183320829432654,0
3832,330,60,383,324,0,1.0,29,14,3,0.1,0.0,0.015657620041753653,0.06738932334811175,0
3832,330,96,613,441,0,1.0,29,14,3,0.16,0.0,0.025052192066805846,0.1051332389611395,0
3832,330,35,223,459,12,1.0,29,14,1,0.06,18.58,0.009133611691022964,0.041057043661375324,0
3832,330,39,249,689,29,1.0,29,14,1,0.06,8.59,0.010177453027139875,0.04141889430099818,0
3832,330,27,172,341,0,1.0,29,14,4,0.04,0.0,0.007045929018789144,0.0279508914060365,0
3832,330,28,179,383,5,1.0,29,14,1,0.05,35.8,0.007306889352818371,0.03426171988897469,0
3832,330,18,115,288,4,1.0,29,14,4,0.03,28.75,0.004697286012526096,0.02085342232388142,0
3832,330,37,236,338,3,1.0,29,14,1,0.06,78.67,0.009655532359081419,0.041238015744000885,0
2456,561,20,128,178,7,1.0,251,15,2,0.05,18.29,0.008143322475570033,0.03455222729823958,0
2456,561,74,472,381,8,1.0,251,14,3,0.19,59.0,0.03013029315960912,0.1234595019893212,0
2456,561,36,371,1427,11,0.0,251,15,1,0.15,33.73,0.014657980456026058,0.0959383192679619,0
2456,561,90,574,600,11,1.0,251,13,1,0.23,52.18,0.03664495114006515,0.14715553154742353,0
2456,561,40,416,393,7,0.0,251,19,0,0.17,59.43,0.016286644951140065,0.10770684080408191,0
2456,561,44,281,551,10,1.0,251,16,0,0.11,28.1,0.017915309446254073,0.07404886251699846,0
2456,561,47,300,559,11,1.0,251,13,6,0.12,27.27,0.019136807817589578,0.08029824620721146,0
2456,561,75,479,427,11,1.0,251,15,4,0.2,43.55,0.030537459283387622,0.12903717686340235,0
2456,561,74,472,195,9,1.0,251,14,3,0.19,52.44,0.03013029315960912,0.1234595019893212,0
2456,561,78,498,398,9,1.0,251,19,2,0.2,55.33,0.03175895765472313,0.12945178698098847,0
2456,561,60,383,617,10,1.0,251,17,1,0.16,38.3,0.024429967426710098,0.10492071832053196,0
2456,561,35,223,443,9,1.0,251,15,3,0.09,24.78,0.014250814332247556,0.06096808165498558,0
152,2358,64,408,276,29,1.0,20,18,0,2.68,14.07,0.42105263157894735,0.9698825493108068,1
152,2358,75,479,288,28,1.0,20,0,0,3.15,17.11,0.4934210526315789,1.0653947410799887,1
152,2358,66,421,293,29,1.0,20,18,4,2.77,14.52,0.4342105263157895,0.988813840628932,1
152,2358,59,376,288,30,1.0,20,20,3,2.47,12.53,0.3881578947368421,0.9234926504936257,1
152,2358,40,255,289,30,1.0,20,4,3,1.68,8.5,0.2631578947368421,0.7225461143533242,1
152,2358,49,313,274,29,1.0,20,18,1,2.06,10.79,0.3223684210526316,0.8247682309012679,1
152,2358,45,287,254,26,1.0,20,18,0,1.89,11.04,0.29605263157894735,0.7805798491429207,1
152,2358,65,415,213,22,1.0,20,4,4,2.73,18.86,0.4276315789473684,0.9802712433191848,1
152,2358,40,255,300,28,1.0,20,18,1,1.68,9.11,0.2631578947368421,0.7225461143533242,1
152,2358,76,485,271,25,1.0,20,18,0,3.19,19.4,0.5,1.0731682648949876,1
152,2358,47,300,210,21,1.0,20,23,5,1.97,14.29,0.3092105263157895,0.801863775686871,1
152,2358,50,319,205,17,1.0,20,18,4,2.1,18.76,0.32894736842105265,0.8349468842634403,1
528,418,3,19,892,12,1.0,1221,13,1,0.04,1.58,0.005681818181818182,0.02747647168711992,0
302,418,6,38,370,7,1.0,1221,11,1,0.13,5.43,0.019867549668874173,0.08632692923030867,0
302,418,11,70,529,19,1.0,1221,12,0,0.23,3.68,0.03642384105960265,0.14708087070766124,0
302,418,12,77,278,24,1.0,1221,17,2,0.25,3.21,0.039735099337748346,0.15868139734092065,0
302,418,3,19,1480,12,1.0,1221,9,4,0.06,1.58,0.009933774834437087,0.04133445601197395,0
302,418,7,45,357,13,1.0,1221,7,1,0.15,3.46,0.023178807947019868,0.0988652533768597,0
302,418,7,45,1096,8,1.0,1221,17,1,0.15,5.62,0.023178807947019868,0.0988652533768597,0
302,418,4,26,476,21,1.0,1221,14,4,0.09,1.24,0.013245033112582781,0.06062083215881291,0
302,418,4,26,724,23,1.0,1221,16,3,0.09,1.13,0.013245033112582781,0.06062083215881291,0
302,418,4,26,872,7,1.0,1221,9,1,0.09,3.71,0.013245033112582781,0.06062083215881291,0
302,418,2,13,1259,9,1.0,1221,18,3,0.04,1.44,0.006622516556291391,0.027803702960606063,0
302,418,8,51,892,9,1.0,1221,11,1,0.17,5.67,0.026490066225165563,0.11120328476279488,0
1711,238,21,134,115,4,1.0,4,13,2,0.08,33.5,0.012273524254821741,0.05429426206904885,0
1711,238,25,160,126,0,1.0,4,5,2,0.09,0.0,0.014611338398597311,0.06109247002151971,0
1711,238,25,160,119,0,1.0,4,5,2,0.09,0.0,0.014611338398597311,0.06109247002151971,0
1711,238,25,160,46,0,1.0,4,4,2,0.09,0.0,0.014611338398597311,0.06109247002151971,0
363,387,4,26,865,16,1.0,49,17,2,0.07,1.62,0.011019283746556474,0.04781377633438145,0
363,387,29,185,1122,13,1.0,49,10,3,0.51,14.23,0.07988980716253444,0.2947719249714056,0
363,387,7,45,397,6,1.0,49,17,2,0.12,7.5,0.01928374655647383,0.08034870543024883,0
363,387,17,108,794,18,1.0,49,9,3,0.3,6.0,0.046831955922865015,0.18655571836332244,0
363,387,11,70,616,19,1.0,49,17,2,0.19,3.68,0.030303030303030304,0.1235181867326231,0
363,387,10,64,2215,17,1.0,49,10,3,0.18,3.76,0.027548209366391185,0.11709583989306037,0
363,387,8,51,667,15,1.0,49,9,3,0.14,3.4,0.02203856749311295,0.09279810048406721,0
363,387,9,57,557,16,1.0,49,17,2,0.16,3.56,0.024793388429752067,0.10504486032978116,0
363,387,27,172,575,15,1.0,49,17,2,0.47,11.47,0.0743801652892562,0.27553092721451367,0
363,387,16,102,647,20,1.0,49,10,3,0.28,5.1,0.0440771349862259,0.17555573044164324,0
363,387,17,108,714,15,1.0,49,18,2,0.3,7.2,0.046831955922865015,0.18655571836332244,0
363,387,22,140,656,18,1.0,49,9,1,0.39,7.78,0.06060606060606061,0.23464161065071698,0
463,401,11,70,166,6,1.0,29,3,3,0.15,11.67,0.023758099352051837,0.099063356206948,0
463,401,20,128,244,7,1.0,29,4,0,0.28,18.29,0.04319654427645788,0.1752604105037103,0
463,401,10,64,142,6,1.0,29,1,1,0.14,10.67,0.02159827213822894,0.0926472876061573,0
463,401,6,38,91,4,1.0,29,6,1,0.08,9.5,0.012958963282937365,0.05453117676449926,0
463,401,10,64,268,7,1.0,29,17,3,0.14,9.14,0.02159827213822894,0.0926472876061573,0
463,401,29,185,198,6,1.0,29,3,6,0.4,30.83,0.06263498920086392,0.23997003564591435,0
463,401,20,128,341,11,1.0,29,15,3,0.28,11.64,0.04319654427645788,0.1752604105037103,0
463,401,41,262,237,8,1.0,29,1,5,0.57,32.75,0.08855291576673865,0.32289637747893796,0
463,401,30,191,382,10,1.0,29,19,3,0.41,19.1,0.06479481641468683,0.2453070498383096,0
463,401,24,153,998,9,1.0,29,13,3,0.33,17.0,0.05183585313174946,0.20305428660060507,0
463,401,24,153,378,7,1.0,29,11,3,0.33,21.86,0.05183585313174946,0.20305428660060507,0
463,401,21,134,381,22,1.0,29,18,4,0.29,6.09,0.04535637149028078,0.18104269036346668,0
103,157,17,108,21,0,1.0,24,5,2,1.05,0.0,0.1650485436893204,0.5200628296410496,0
103,157,26,704,19,0,0.0,24,10,3,6.83,0.0,0.2524271844660194,1.4164548271479755,1
103,157,13,83,99,0,1.0,24,10,3,0.81,0.0,0.1262135922330097,0.42726387043738245,0
103,157,13,83,343,2,0.0,24,13,3,0.81,41.5,0.1262135922330097,0.42726387043738245,0
103,157,12,77,160,0,1.0,24,17,0,0.75,0.0,0.11650485436893204,0.40232136120478973,0
103,157,7,45,104,0,1.0,24,7,4,0.44,0.0,0.06796116504854369,0.26003100597911416,0
103,157,18,115,0,0,1.0,24,5,5,1.12,0.0,0.17475728155339806,0.5447920027230356,0
103,157,13,83,9,0,1.0,24,12,1,0.81,0.0,0.1262135922330097,0.42726387043738245,0
103,157,8,51,9,0,1.0,24,12,4,0.5,0.0,0.07766990291262135,0.28973274484925127,0
103,157,14,89,14,0,1.0,24,14,5,0.86,0.0,0.13592233009708737,0.44798044832016354,0
103,157,18,115,56,4,1.0,24,11,0,1.12,28.75,0.17475728155339806,0.5447920027230356,0
103,157,5,32,31,2,1.0,24,9,1,0.31,16.0,0.04854368932038835,0.1921084228015935,0
947,366,7,45,747,30,1.0,47,6,2,0.05,1.5,0.007391763463569166,0.034291209101903704,0
947,366,11,70,397,30,1.0,47,17,1,0.07,2.33,0.011615628299894404,0.04802016118265343,0
947,366,31,198,399,30,1.0,47,6,1,0.21,6.6,0.03273495248152059,0.135176935642681,0
947,366,7,45,393,30,1.0,47,19,4,0.05,1.5,0.007391763463569166,0.034291209101903704,0
947,366,26,166,80,5,1.0,47,19,6,0.18,33.2,0.027455121436114043,0.1170641311603971,0
947,366,17,108,14,1,1.0,47,19,2,0.11,108.0,0.01795142555438226,0.07406128045932138,0
947,366,31,198,439,31,1.0,47,13,6,0.21,6.39,0.03273495248152059,0.135176935642681,0
947,366,41,262,47,3,1.0,47,7,6,0.28,87.33,0.04329461457233368,0.17529331225211814,0
947,366,30,191,207,23,1.0,47,15,1,0.2,8.3,0.03167898627243928,0.12942465751591709,0
947,366,62,396,405,30,1.0,47,13,6,0.42,13.2,0.06546990496304118,0.25012254105719584,0
528,366,55,351,343,14,1.0,47,13,5,0.66,25.07,0.10416666666666667,0.3641132574649745,0
947,366,31,198,144,14,1.0,47,5,2,0.21,14.14,0.03273495248152059,0.135176935642681,0
1074,4230,23,147,556,29,1.0,108,8,5,0.14,5.07,0.021415270018621976,0.09258458538640976,0
1074,4230,27,172,108,3,1.0,108,2,0,0.16,57.33,0.025139664804469275,0.10516310490573212,0
1074,4230,50,319,76,0,1.0,108,4,6,0.3,0.0,0.04655493482309125,0.18646308628855846,0
1074,4230,82,523,22,0,1.0,108,4,2,0.49,0.0,0.07635009310986965,0.28495599892951856,0
1074,4230,51,325,4,0,1.0,108,2,2,0.3,0.0,0.04748603351955307,0.18677433575326788,0
1074,4230,56,357,30,0,1.0,108,2,2,0.33,0.0,0.0521415270018622,0.20315598527503226,0
1074,4230,74,472,35,0,1.0,108,1,2,0.44,0.0,0.06890130353817504,0.26033897946588663,0
1074,4230,75,479,117,6,1.0,108,3,6,0.45,79.83,0.06983240223463687,0.265142012654095,0
1074,4230,57,364,72,0,1.0,108,8,3,0.34,0.0,0.05307262569832402,0.20833451944239167,0
528,4230,79,504,72,3,1.0,108,22,1,0.95,168.0,0.14962121212121213,0.4828904697478089,0
1074,4230,119,759,214,9,1.0,108,5,0,0.71,84.33,0.11080074487895716,0.3854990922946566,0
1074,4230,142,906,84,0,1.0,108,6,4,0.84,0.0,0.13221601489757914,0.4398094971636371,0
202,429,36,230,74,7,1.0,50,14,1,1.14,32.86,0.1782178217821782,0.5519248305665385,0
